"","56","63","66","70","72","74","75","76","77","78","79","80","81"
"56",0,0.0197769645601511,0.0669981315732002,0.105794131755829,0.0726334676146507,0.0354269929230213,0.0214029643684626,0.0741375759243965,0.073672816157341,0.175808921456337,0.0262966603040695,0.0700552761554718,0.265953749418259
"63",0.0197769645601511,0,0.0514331459999084,0.0913508236408234,0.0585878640413284,0.0333875343203545,0.00928661692887545,0.0579724423587322,0.0567981526255608,0.159108117222786,0.0315850079059601,0.052107609808445,0.281009525060654
"66",0.0669981315732002,0.0514331459999084,0,0.0481621511280537,0.0257400199770927,0.0446599908173084,0.0488767363131046,0.0152022270485759,0.017785869538784,0.11419815570116,0.0786120742559433,0.0339162573218346,0.326223343610764
"70",0.105794131755829,0.0913508236408234,0.0481621511280537,0,0.0347987785935402,0.0725890845060349,0.090613916516304,0.0387678146362305,0.0419513955712318,0.0843707993626595,0.118195436894894,0.0628910213708878,0.370109081268311
"72",0.0726334676146507,0.0585878640413284,0.0257400199770927,0.0347987785935402,0,0.0411989465355873,0.0577072389423847,0.0247667767107487,0.0281189475208521,0.109283484518528,0.086796298623085,0.0516959801316261,0.336201310157776
"74",0.0354269929230213,0.0333875343203545,0.0446599908173084,0.0725890845060349,0.0411989465355873,0,0.0342911444604397,0.0485780350863934,0.0493928268551826,0.145755186676979,0.050921443849802,0.056608535349369,0.299138247966766
"75",0.0214029643684626,0.00928661692887545,0.0488767363131046,0.090613916516304,0.0577072389423847,0.0342911444604397,0,0.0564496703445911,0.0562357641756535,0.158421292901039,0.0356490947306156,0.0512236505746841,0.281788408756256
"76",0.0741375759243965,0.0579724423587322,0.0152022270485759,0.0387678146362305,0.0247667767107487,0.0485780350863934,0.0564496703445911,0,0.0075208037160337,0.103216454386711,0.083887055516243,0.0371927581727505,0.336344182491302
"77",0.073672816157341,0.0567981526255608,0.017785869538784,0.0419513955712318,0.0281189475208521,0.0493928268551826,0.0562357641756535,0.0075208037160337,0,0.103873118758202,0.0816851705312729,0.0346534959971905,0.335032135248184
"78",0.175808921456337,0.159108117222786,0.11419815570116,0.0843707993626595,0.109283484518528,0.145755186676979,0.158421292901039,0.103216454386711,0.103873118758202,0,0.184485405683517,0.11387387663126,0.43756091594696
"79",0.0262966603040695,0.0315850079059601,0.0786120742559433,0.118195436894894,0.086796298623085,0.050921443849802,0.0356490947306156,0.083887055516243,0.0816851705312729,0.184485405683517,0,0.0748476758599281,0.254760503768921
"80",0.0700552761554718,0.052107609808445,0.0339162573218346,0.0628910213708878,0.0516959801316261,0.056608535349369,0.0512236505746841,0.0371927581727505,0.0346534959971905,0.11387387663126,0.0748476758599281,0,0.325587302446365
"81",0.265953749418259,0.281009525060654,0.326223343610764,0.370109081268311,0.336201310157776,0.299138247966766,0.281788408756256,0.336344182491302,0.335032135248184,0.43756091594696,0.254760503768921,0.325587302446365,0
